Date,Open,High,Low,Close,Volume,Earnings Yield (EY),Dividend Yield (DY),P:E Ratio (P:E),Trades,Trade Value,Total Return Index (TRI)
20-Apr-99,1670,1670,1605,1665,752523,10.3,3.2,9.708737864,-,-,176
21-Apr-99,1665,1710,1650,1710,1898367,10,3.1,10,-,-,180
22-Apr-99,1730,1780,1730,1780,2785930,9.6,3,10.41666667,-,-,188
23-Apr-99,1780,1825,1745,1780,1923343,9.6,3,10.41666667,-,-,188
26-Apr-99,1780,1810,1770,1810,2094074,9.4,2.9,10.63829787,-,-,191
27-Apr-99,1810,1810,1770,1810,0,9.4,2.9,10.63829787,-,-,191
28-Apr-99,1810,1880,1810,1850,2846535,9.2,2.9,10.86956522,-,-,195
29-Apr-99,1850,1850,1800,1850,638036,9.2,2.9,10.86956522,-,-,195
30-Apr-99,1850,1865,1830,1850,1176611,9.2,2.9,10.86956522,-,-,195
3-May-99,1850,1900,1805,1900,482747,9,2.8,11.11111111,-,-,200
4-May-99,1960,2020,1960,1970,3324114,8.7,2.7,11.49425287,-,-,208
5-May-99,1970,2080,1960,2030,1622127,8.4,2.6,11.9047619,-,-,214
6-May-99,2030,2080,2030,2080,1909946,8.2,2.5,12.19512195,-,-,220
7-May-99,2080,2160,2060,2065,2941829,8.3,2.6,12.04819277,-,-,218
10-May-99,2065,2115,2060,2110,1725272,8.1,2.5,12.34567901,-,-,223
11-May-99,2110,2150,2070,2130,1913803,8,2.5,12.5,-,-,225
12-May-99,2130,2150,2000,2020,1566183,8.5,2.6,11.76470588,-,-,213
13-May-99,1990,1990,1860,1965,1536403,8.7,2.7,11.49425287,-,-,207
14-May-99,1965,2100,1965,2050,1675156,8.3,2.6,12.04819277,-,-,216
17-May-99,2030,2030,2000,2010,1371176,8.5,2.6,11.76470588,-,-,212
18-May-99,2000,2000,1935,1980,631407,8.6,2.7,11.62790698,-,-,209
19-May-99,1980,1990,1925,1935,399399,8.8,2.7,11.36363636,-,-,204
20-May-99,1935,1950,1870,1920,479978,8.9,2.8,11.23595506,-,-,203
21-May-99,1920,1975,1910,1950,971907,8.8,2.7,11.36363636,-,-,206
24-May-99,1950,1950,1910,1915,462819,8.9,2.8,11.23595506,-,-,202
25-May-99,1910,1910,1850,1870,711600,9.1,2.8,10.98901099,-,-,197
26-May-99,1860,1860,1810,1840,330828,9.3,2.9,10.75268817,-,-,194
27-May-99,1840,1855,1835,1835,427520,9.3,2.9,10.75268817,-,-,194
